"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that's possible to change PostgreSQL parameters.","","test_postgresql_parameters_change","tests.integration","","unknown","","","test_charm","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","Sat Aug 23 03:05:13 UTC 2025","skipped","Sat Aug 23 03:05:13 UTC 2025","","test_new_relations_2","",""
"Build and deploy two PostgreSQL clusters.","1507499","test_build_and_deploy","tests.integration.ha_tests","Sat Aug 23 03:03:27 UTC 2025","broken","Sat Aug 23 03:28:34 UTC 2025","","test_scaling","",""
"Test that two different application connect to the database with different credentials.","0","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Sat Aug 23 04:22:19 UTC 2025","skipped","Sat Aug 23 04:22:19 UTC 2025","","test_new_relations_1","",""
"Test password rotation action.","322372","test_password_rotation","tests.integration","Sat Aug 23 03:34:15 UTC 2025","passed","Sat Aug 23 03:39:38 UTC 2025","","test_password_rotation","",""
"","42314","test_majority","tests.integration.ha_tests","Sat Aug 23 03:24:05 UTC 2025","passed","Sat Aug 23 03:24:47 UTC 2025","","test_synchronous_policy","",""
"Test promoting the standby cluster.","0","test_promote_standby","tests.integration.ha_tests","Sat Aug 23 03:23:56 UTC 2025","skipped","Sat Aug 23 03:23:56 UTC 2025","","test_async_replication","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Sat Aug 23 03:34:43 UTC 2025","skipped","Sat Aug 23 03:34:43 UTC 2025","","test_self_healing","",""
"","0","test_removing_unit[roles0]","tests.integration.ha_tests","Sat Aug 23 03:44:24 UTC 2025","skipped","Sat Aug 23 03:44:24 UTC 2025","","test_scaling_three_units_async","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","2027279","test_deploy_async_replication_setup","tests.integration.ha_tests","Sat Aug 23 02:50:09 UTC 2025","broken","Sat Aug 23 03:23:56 UTC 2025","","test_async_replication","",""
"Test that the pre-upgrade-check action runs successfully.","","test_pre_upgrade_check","tests.integration.ha_tests","","unknown","","","test_upgrade","",""
"Remove unit with force while storage is alive.","200458","test_app_force_removal","tests.integration.ha_tests","Sat Aug 23 03:44:23 UTC 2025","passed","Sat Aug 23 03:47:43 UTC 2025","","test_smoke","",""
"Deploy both charms (application and database) to use in the tests.","3006927","test_deploy_charms","tests.integration.relations","Sat Aug 23 02:58:39 UTC 2025","broken","Sat Aug 23 03:48:46 UTC 2025","","test_relations","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Sat Aug 23 02:42:56 UTC 2025","skipped","Sat Aug 23 02:42:56 UTC 2025","","test_backups_aws","",""
"Test that async replication fails over correctly.","0","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","Sat Aug 23 03:23:56 UTC 2025","skipped","Sat Aug 23 03:23:56 UTC 2025","","test_async_replication","",""
"","0","test_removing_unit[roles0]","tests.integration.ha_tests","Sat Aug 23 03:25:51 UTC 2025","skipped","Sat Aug 23 03:25:51 UTC 2025","","test_scaling_three_units","",""
"","0","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Sat Aug 23 03:23:56 UTC 2025","skipped","Sat Aug 23 03:23:56 UTC 2025","","test_async_replication","",""
"","","test_database_is_up[2]","tests.integration","","unknown","","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","1510577","test_build_and_deploy","tests.integration.ha_tests","Sat Aug 23 03:35:11 UTC 2025","broken","Sat Aug 23 04:00:21 UTC 2025","","test_replication","",""
"","","test_exporter_is_up[1]","tests.integration","","unknown","","","test_charm","",""
"","0","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Aug 23 03:34:43 UTC 2025","skipped","Sat Aug 23 03:34:43 UTC 2025","","test_self_healing","",""
"","0","test_scale_to_five_units","tests.integration.ha_tests","Sat Aug 23 03:28:34 UTC 2025","skipped","Sat Aug 23 03:28:34 UTC 2025","","test_scaling","",""
